[2015-04-09 18:42:08,890:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:08:32,766:INFO]:No data file generated for SEWXY02-D1 in day 2015-04-08.
[2015-04-09 19:08:32,892:INFO]:No data file generated for SEWXY02-DN in day 2015-04-08.
[2015-04-09 19:08:33,065:INFO]:No data file generated for SEWXY02-DS in day 2015-04-08.
[2015-04-09 19:08:33,458:INFO]:No data file generated for SEWXY03-D1 in day 2015-04-08.
[2015-04-09 19:08:33,605:INFO]:No data file generated for SEWXY03-DN in day 2015-04-08.
[2015-04-09 19:08:33,735:INFO]:No data file generated for SEWXY03-DS in day 2015-04-08.
[2015-04-09 19:08:53,521:INFO]:No data file generated for SWST101-DA in day 2015-04-08.
[2015-04-09 19:08:53,695:INFO]:No data file generated for SWST101-DC in day 2015-04-08.
[2015-04-09 19:08:54,301:INFO]:No data file generated for SWST101-DP in day 2015-04-08.
[2015-04-09 19:08:54,687:INFO]:No data file generated for SWST101-DT in day 2015-04-08.
[2015-04-09 19:08:54,793:INFO]:No data file generated for SWST101-DX in day 2015-04-08.
[2015-04-09 19:08:54,917:INFO]:No data file generated for SWST101-DY in day 2015-04-08.
[2015-04-09 19:08:55,061:INFO]:No data file generated for SWST101-DZ in day 2015-04-08.
[2015-04-09 19:09:32,726:INFO]:========= Begin to download sensor data in date 2015-04-08 =========
[2015-04-09 19:09:33,933:INFO]:You have successfully logged into the data center.
[2015-04-09 19:09:34,046:INFO]:No data file generated for SGP010301-DX in day 2015-04-08.
[2015-04-09 19:09:34,148:INFO]:No data file generated for SGP010301-DY in day 2015-04-08.
[2015-04-09 19:09:34,253:INFO]:No data file generated for SGP010301-DZ in day 2015-04-08.
[2015-04-09 19:09:47,730:INFO]:No data file generated for SDWSY01-DA in day 2015-04-08.
[2015-04-09 19:09:47,832:INFO]:No data file generated for SDWSY01-DC in day 2015-04-08.
[2015-04-09 19:09:47,933:INFO]:No data file generated for SDWSY01-DG in day 2015-04-08.
[2015-04-09 19:09:48,032:INFO]:No data file generated for SDWSY01-DH in day 2015-04-08.
[2015-04-09 19:09:48,147:INFO]:No data file generated for SDWSY01-DL in day 2015-04-08.
[2015-04-09 19:09:48,244:INFO]:No data file generated for SDWSY01-DL1 in day 2015-04-08.
[2015-04-09 19:09:48,394:INFO]:No data file generated for SDWSY01-DL2 in day 2015-04-08.
[2015-04-09 19:09:48,492:INFO]:No data file generated for SDWSY01-DL3 in day 2015-04-08.
[2015-04-09 19:09:48,592:INFO]:No data file generated for SDWSY01-DL4 in day 2015-04-08.
[2015-04-09 19:09:48,693:INFO]:No data file generated for SDWSY01-DL5 in day 2015-04-08.
[2015-04-09 19:09:48,792:INFO]:No data file generated for SDWSY01-DL6 in day 2015-04-08.
[2015-04-09 19:09:48,891:INFO]:No data file generated for SDWSY01-DN in day 2015-04-08.
[2015-04-09 19:09:48,990:INFO]:No data file generated for SDWSY01-DO in day 2015-04-08.
[2015-04-09 19:09:49,095:INFO]:No data file generated for SDWSY01-DS in day 2015-04-08.
[2015-04-09 19:09:49,194:INFO]:No data file generated for SDWSY01-DT in day 2015-04-08.
[2015-04-09 19:09:49,299:INFO]:No data file generated for SDWSY01-DV in day 2015-04-08.
[2015-04-09 19:09:49,395:INFO]:No data file generated for SDWSY01-DW in day 2015-04-08.
[2015-04-09 19:09:49,513:INFO]:No data file generated for SDWSY01-DW1 in day 2015-04-08.
[2015-04-09 19:09:49,621:INFO]:No data file generated for SDWSY01-DW2 in day 2015-04-08.
[2015-04-09 19:09:49,721:INFO]:No data file generated for SDWSY01-DW3 in day 2015-04-08.
[2015-04-09 19:09:49,823:INFO]:No data file generated for SDWSY01-DW4 in day 2015-04-08.
[2015-04-09 19:09:49,927:INFO]:No data file generated for SDWSY01-DW5 in day 2015-04-08.
[2015-04-09 19:09:50,028:INFO]:No data file generated for SDWSY01-DW6 in day 2015-04-08.
[2015-04-09 19:09:50,127:INFO]:No data file generated for SDWSY02-DA in day 2015-04-08.
[2015-04-09 19:09:50,243:INFO]:No data file generated for SDWSY02-DC in day 2015-04-08.
[2015-04-09 19:09:50,453:INFO]:No data file generated for SDWSY02-DG in day 2015-04-08.
[2015-04-09 19:09:50,551:INFO]:No data file generated for SDWSY02-DH in day 2015-04-08.
[2015-04-09 19:09:50,680:INFO]:No data file generated for SDWSY02-DL in day 2015-04-08.
[2015-04-09 19:09:50,786:INFO]:No data file generated for SDWSY02-DL1 in day 2015-04-08.
[2015-04-09 19:09:50,891:INFO]:No data file generated for SDWSY02-DL2 in day 2015-04-08.
[2015-04-09 19:09:50,989:INFO]:No data file generated for SDWSY02-DL3 in day 2015-04-08.
[2015-04-09 19:09:51,086:INFO]:No data file generated for SDWSY02-DL4 in day 2015-04-08.
[2015-04-09 19:09:51,270:INFO]:No data file generated for SDWSY02-DL5 in day 2015-04-08.
[2015-04-09 19:09:51,374:INFO]:No data file generated for SDWSY02-DL6 in day 2015-04-08.
[2015-04-09 19:09:51,480:INFO]:No data file generated for SDWSY02-DN in day 2015-04-08.
[2015-04-09 19:09:51,615:INFO]:No data file generated for SDWSY02-DO in day 2015-04-08.
[2015-04-09 19:09:51,716:INFO]:No data file generated for SDWSY02-DS in day 2015-04-08.
[2015-04-09 19:09:51,825:INFO]:No data file generated for SDWSY02-DT in day 2015-04-08.
[2015-04-09 19:09:51,967:INFO]:No data file generated for SDWSY02-DV in day 2015-04-08.
[2015-04-09 19:09:52,065:INFO]:No data file generated for SDWSY02-DW in day 2015-04-08.
[2015-04-09 19:09:52,167:INFO]:No data file generated for SDWSY02-DW1 in day 2015-04-08.
[2015-04-09 19:09:52,267:INFO]:No data file generated for SDWSY02-DW2 in day 2015-04-08.
[2015-04-09 19:09:52,372:INFO]:No data file generated for SDWSY02-DW3 in day 2015-04-08.
[2015-04-09 19:09:52,473:INFO]:No data file generated for SDWSY02-DW4 in day 2015-04-08.
[2015-04-09 19:09:52,573:INFO]:No data file generated for SDWSY02-DW5 in day 2015-04-08.
[2015-04-09 19:09:52,674:INFO]:No data file generated for SDWSY02-DW6 in day 2015-04-08.
[2015-04-09 19:09:52,786:INFO]:No data file generated for SDWXY01-DA in day 2015-04-08.
[2015-04-09 19:09:52,901:INFO]:No data file generated for SDWXY01-DC in day 2015-04-08.
[2015-04-09 19:09:53,020:INFO]:No data file generated for SDWXY01-DG in day 2015-04-08.
[2015-04-09 19:09:53,150:INFO]:No data file generated for SDWXY01-DH in day 2015-04-08.
[2015-04-09 19:09:53,296:INFO]:No data file generated for SDWXY01-DL in day 2015-04-08.
[2015-04-09 19:09:53,398:INFO]:No data file generated for SDWXY01-DL1 in day 2015-04-08.
[2015-04-09 19:09:53,512:INFO]:No data file generated for SDWXY01-DL2 in day 2015-04-08.
[2015-04-09 19:09:53,615:INFO]:No data file generated for SDWXY01-DL3 in day 2015-04-08.
[2015-04-09 19:09:53,716:INFO]:No data file generated for SDWXY01-DL4 in day 2015-04-08.
[2015-04-09 19:09:53,828:INFO]:No data file generated for SDWXY01-DL5 in day 2015-04-08.
[2015-04-09 19:09:53,936:INFO]:No data file generated for SDWXY01-DL6 in day 2015-04-08.
[2015-04-09 19:09:54,035:INFO]:No data file generated for SDWXY01-DN in day 2015-04-08.
[2015-04-09 19:09:54,151:INFO]:No data file generated for SDWXY01-DO in day 2015-04-08.
[2015-04-09 19:09:54,270:INFO]:No data file generated for SDWXY01-DS in day 2015-04-08.
[2015-04-09 19:09:54,388:INFO]:No data file generated for SDWXY01-DT in day 2015-04-08.
[2015-04-09 19:09:54,494:INFO]:No data file generated for SDWXY01-DV in day 2015-04-08.
[2015-04-09 19:09:54,596:INFO]:No data file generated for SDWXY01-DW in day 2015-04-08.
[2015-04-09 19:09:54,700:INFO]:No data file generated for SDWXY01-DW1 in day 2015-04-08.
[2015-04-09 19:09:54,809:INFO]:No data file generated for SDWXY01-DW2 in day 2015-04-08.
[2015-04-09 19:09:54,921:INFO]:No data file generated for SDWXY01-DW3 in day 2015-04-08.
[2015-04-09 19:09:55,061:INFO]:No data file generated for SDWXY01-DW4 in day 2015-04-08.
[2015-04-09 19:09:55,220:INFO]:No data file generated for SDWXY01-DW5 in day 2015-04-08.
[2015-04-09 19:09:55,322:INFO]:No data file generated for SDWXY01-DW6 in day 2015-04-08.
[2015-04-09 19:09:55,443:INFO]:No data file generated for SDWXY02-DA in day 2015-04-08.
[2015-04-09 19:09:55,546:INFO]:No data file generated for SDWXY02-DC in day 2015-04-08.
[2015-04-09 19:09:55,677:INFO]:No data file generated for SDWXY02-DG in day 2015-04-08.
[2015-04-09 19:09:55,828:INFO]:No data file generated for SDWXY02-DH in day 2015-04-08.
[2015-04-09 19:09:55,931:INFO]:No data file generated for SDWXY02-DL in day 2015-04-08.
[2015-04-09 19:09:56,032:INFO]:No data file generated for SDWXY02-DL1 in day 2015-04-08.
[2015-04-09 19:09:56,163:INFO]:No data file generated for SDWXY02-DL2 in day 2015-04-08.
[2015-04-09 19:09:56,279:INFO]:No data file generated for SDWXY02-DL3 in day 2015-04-08.
[2015-04-09 19:09:56,391:INFO]:No data file generated for SDWXY02-DL4 in day 2015-04-08.
[2015-04-09 19:09:56,490:INFO]:No data file generated for SDWXY02-DL5 in day 2015-04-08.
[2015-04-09 19:09:56,604:INFO]:No data file generated for SDWXY02-DL6 in day 2015-04-08.
[2015-04-09 19:09:56,726:INFO]:No data file generated for SDWXY02-DN in day 2015-04-08.
[2015-04-09 19:09:56,842:INFO]:No data file generated for SDWXY02-DO in day 2015-04-08.
[2015-04-09 19:09:56,954:INFO]:No data file generated for SDWXY02-DS in day 2015-04-08.
[2015-04-09 19:09:57,058:INFO]:No data file generated for SDWXY02-DT in day 2015-04-08.
[2015-04-09 19:09:57,158:INFO]:No data file generated for SDWXY02-DV in day 2015-04-08.
[2015-04-09 19:09:57,256:INFO]:No data file generated for SDWXY02-DW in day 2015-04-08.
[2015-04-09 19:09:57,355:INFO]:No data file generated for SDWXY02-DW1 in day 2015-04-08.
[2015-04-09 19:09:57,459:INFO]:No data file generated for SDWXY02-DW2 in day 2015-04-08.
[2015-04-09 19:09:57,562:INFO]:No data file generated for SDWXY02-DW3 in day 2015-04-08.
[2015-04-09 19:09:57,681:INFO]:No data file generated for SDWXY02-DW4 in day 2015-04-08.
[2015-04-09 19:09:57,813:INFO]:No data file generated for SDWXY02-DW5 in day 2015-04-08.
[2015-04-09 19:09:57,915:INFO]:No data file generated for SDWXY02-DW6 in day 2015-04-08.
[2015-04-09 19:09:58,015:INFO]:No data file generated for SFH0601-DA in day 2015-04-08.
[2015-04-09 19:09:58,127:INFO]:No data file generated for SFH0601-DB in day 2015-04-08.
[2015-04-09 19:09:58,226:INFO]:No data file generated for SFH0601-DT in day 2015-04-08.
[2015-04-09 19:09:58,342:INFO]:No data file generated for SFH0602-DA in day 2015-04-08.
[2015-04-09 19:09:58,447:INFO]:No data file generated for SFH0602-DB in day 2015-04-08.
[2015-04-09 19:09:58,551:INFO]:No data file generated for SFH0602-DT in day 2015-04-08.
[2015-04-09 19:09:58,653:INFO]:No data file generated for SFH0603-DA in day 2015-04-08.
[2015-04-09 19:09:58,759:INFO]:No data file generated for SFH0603-DB in day 2015-04-08.
[2015-04-09 19:09:58,895:INFO]:No data file generated for SFH0603-DT in day 2015-04-08.
[2015-04-09 19:09:59,013:INFO]:No data file generated for SFH0604-DA in day 2015-04-08.
[2015-04-09 19:09:59,115:INFO]:No data file generated for SFH0604-DB in day 2015-04-08.
[2015-04-09 19:09:59,221:INFO]:No data file generated for SFH0604-DT in day 2015-04-08.
[2015-04-09 19:09:59,329:INFO]:No data file generated for SFH0605-DA in day 2015-04-08.
[2015-04-09 19:09:59,434:INFO]:No data file generated for SFH0605-DB in day 2015-04-08.
[2015-04-09 19:09:59,536:INFO]:No data file generated for SFH0605-DT in day 2015-04-08.
[2015-04-09 19:09:59,653:INFO]:No data file generated for SFH0606-DA in day 2015-04-08.
[2015-04-09 19:09:59,753:INFO]:No data file generated for SFH0606-DB in day 2015-04-08.
[2015-04-09 19:09:59,855:INFO]:No data file generated for SFH0606-DT in day 2015-04-08.
[2015-04-09 19:10:00,905:INFO]:No data file generated for SCVT201-D1 in day 2015-04-08.
[2015-04-09 19:10:01,006:INFO]:No data file generated for SCVT201-DN in day 2015-04-08.
[2015-04-09 19:10:01,723:INFO]:No data file generated for SCVT202-D1 in day 2015-04-08.
[2015-04-09 19:10:01,821:INFO]:No data file generated for SCVT202-DN in day 2015-04-08.
[2015-04-09 19:10:01,923:INFO]:No data file generated for SCVT202-DS in day 2015-04-08.
[2015-04-09 19:10:02,229:INFO]:No data file generated for SCVT203-D1 in day 2015-04-08.
[2015-04-09 19:10:02,344:INFO]:No data file generated for SCVT203-DN in day 2015-04-08.
[2015-04-09 19:10:02,446:INFO]:No data file generated for SCVT203-DS in day 2015-04-08.
[2015-04-09 19:10:02,744:INFO]:No data file generated for SCVT204-D1 in day 2015-04-08.
[2015-04-09 19:10:02,848:INFO]:No data file generated for SCVT204-DN in day 2015-04-08.
[2015-04-09 19:10:02,957:INFO]:No data file generated for SCVT204-DS in day 2015-04-08.
[2015-04-09 19:10:03,388:INFO]:No data file generated for SCVT401-D1 in day 2015-04-08.
[2015-04-09 19:10:03,503:INFO]:No data file generated for SCVT401-DN in day 2015-04-08.
[2015-04-09 19:10:03,612:INFO]:No data file generated for SCVT401-DS in day 2015-04-08.
[2015-04-09 19:10:04,029:INFO]:No data file generated for SCVT402-D1 in day 2015-04-08.
[2015-04-09 19:10:04,142:INFO]:No data file generated for SCVT402-DN in day 2015-04-08.
[2015-04-09 19:10:04,255:INFO]:No data file generated for SCVT402-DS in day 2015-04-08.
[2015-04-09 19:10:04,713:INFO]:No data file generated for SCVT403-D1 in day 2015-04-08.
[2015-04-09 19:10:04,842:INFO]:No data file generated for SCVT403-DN in day 2015-04-08.
[2015-04-09 19:10:04,953:INFO]:No data file generated for SCVT403-DS in day 2015-04-08.
[2015-04-09 19:10:05,321:INFO]:No data file generated for SCVT404-D1 in day 2015-04-08.
[2015-04-09 19:10:05,434:INFO]:No data file generated for SCVT404-DN in day 2015-04-08.
[2015-04-09 19:10:05,545:INFO]:No data file generated for SCVT404-DS in day 2015-04-08.
[2015-04-09 19:10:08,342:INFO]:No data file generated for SSZSY01-DC in day 2015-04-08.
[2015-04-09 19:10:10,990:INFO]:No data file generated for SSZSY02-DC in day 2015-04-08.
[2015-04-09 19:10:11,911:INFO]:No data file generated for SSZSY03-DC in day 2015-04-08.
[2015-04-09 19:10:14,401:INFO]:No data file generated for SSZSY04-DC in day 2015-04-08.
[2015-04-09 19:10:15,267:INFO]:No data file generated for SSZSY05-DC in day 2015-04-08.
[2015-04-09 19:10:15,650:INFO]:No data file generated for SSZSY05-DT in day 2015-04-08.
[2015-04-09 19:10:16,282:INFO]:No data file generated for SSZSY06-DC in day 2015-04-08.
[2015-04-09 19:10:16,661:INFO]:No data file generated for SSZSY06-DT in day 2015-04-08.
[2015-04-09 19:10:17,239:INFO]:No data file generated for SSZXY01-DC in day 2015-04-08.
[2015-04-09 19:10:17,582:INFO]:No data file generated for SSZXY01-DT in day 2015-04-08.
[2015-04-09 19:10:18,227:INFO]:No data file generated for SSZXY02-DC in day 2015-04-08.
[2015-04-09 19:10:19,394:INFO]:No data file generated for SSZXY03-DC in day 2015-04-08.
[2015-04-09 19:10:20,405:INFO]:No data file generated for SSZXY04-DC in day 2015-04-08.
[2015-04-09 19:10:21,561:INFO]:No data file generated for SSZXY05-DC in day 2015-04-08.
[2015-04-09 19:10:22,650:INFO]:No data file generated for SSZXY06-DC in day 2015-04-08.
[2015-04-09 19:10:23,503:INFO]:No data file generated for SFW0601-DA in day 2015-04-08.
[2015-04-09 19:10:23,601:INFO]:No data file generated for SFW0601-DB in day 2015-04-08.
[2015-04-09 19:10:23,703:INFO]:No data file generated for SFW0601-DT in day 2015-04-08.
[2015-04-09 19:10:23,813:INFO]:No data file generated for SFW0602-DA in day 2015-04-08.
[2015-04-09 19:10:23,917:INFO]:No data file generated for SFW0602-DB in day 2015-04-08.
[2015-04-09 19:10:24,019:INFO]:No data file generated for SFW0602-DT in day 2015-04-08.
[2015-04-09 19:10:24,119:INFO]:No data file generated for SFW0603-DA in day 2015-04-08.
[2015-04-09 19:10:24,221:INFO]:No data file generated for SFW0603-DB in day 2015-04-08.
[2015-04-09 19:10:24,332:INFO]:No data file generated for SFW0603-DT in day 2015-04-08.
[2015-04-09 19:10:24,437:INFO]:No data file generated for SFW0604-DA in day 2015-04-08.
[2015-04-09 19:10:24,536:INFO]:No data file generated for SFW0604-DB in day 2015-04-08.
[2015-04-09 19:10:24,641:INFO]:No data file generated for SFW0604-DT in day 2015-04-08.
[2015-04-09 19:10:24,739:INFO]:No data file generated for SFW0605-DA in day 2015-04-08.
[2015-04-09 19:10:24,885:INFO]:No data file generated for SFW0605-DB in day 2015-04-08.
[2015-04-09 19:10:24,997:INFO]:No data file generated for SFW0605-DT in day 2015-04-08.
[2015-04-09 19:10:25,098:INFO]:No data file generated for SFW0606-DA in day 2015-04-08.
[2015-04-09 19:10:25,206:INFO]:No data file generated for SFW0606-DB in day 2015-04-08.
[2015-04-09 19:10:25,322:INFO]:No data file generated for SFW0606-DT in day 2015-04-08.
[2015-04-09 19:10:25,430:INFO]:No data file generated for SFW0607-DA in day 2015-04-08.
[2015-04-09 19:10:25,532:INFO]:No data file generated for SFW0607-DB in day 2015-04-08.
[2015-04-09 19:10:25,638:INFO]:No data file generated for SFW0607-DT in day 2015-04-08.
[2015-04-09 19:10:25,743:INFO]:No data file generated for SFW0608-DA in day 2015-04-08.
[2015-04-09 19:10:25,858:INFO]:No data file generated for SFW0608-DB in day 2015-04-08.
[2015-04-09 19:10:25,959:INFO]:No data file generated for SFW0608-DT in day 2015-04-08.
[2015-04-09 19:10:28,039:INFO]:No data file generated for SEH0601-D1 in day 2015-04-08.
[2015-04-09 19:10:28,142:INFO]:No data file generated for SEH0601-DN in day 2015-04-08.
[2015-04-09 19:10:28,243:INFO]:No data file generated for SEH0601-DS in day 2015-04-08.
[2015-04-09 19:10:28,542:INFO]:No data file generated for SEH0602-D1 in day 2015-04-08.
[2015-04-09 19:10:28,651:INFO]:No data file generated for SEH0602-DN in day 2015-04-08.
[2015-04-09 19:10:28,755:INFO]:No data file generated for SEH0602-DS in day 2015-04-08.
[2015-04-09 19:10:28,855:INFO]:No data file generated for SEH0602-DY in day 2015-04-08.
[2015-04-09 19:10:28,976:INFO]:No data file generated for SEW0401-D1 in day 2015-04-08.
[2015-04-09 19:10:29,078:INFO]:No data file generated for SEW0401-DN in day 2015-04-08.
[2015-04-09 19:10:29,180:INFO]:No data file generated for SEW0401-DS in day 2015-04-08.
[2015-04-09 19:10:29,509:INFO]:No data file generated for SEW0402-D1 in day 2015-04-08.
[2015-04-09 19:10:29,624:INFO]:No data file generated for SEW0402-DN in day 2015-04-08.
[2015-04-09 19:10:29,723:INFO]:No data file generated for SEW0402-DS in day 2015-04-08.
[2015-04-09 19:10:30,104:INFO]:No data file generated for SEW0403-D1 in day 2015-04-08.
[2015-04-09 19:10:30,210:INFO]:No data file generated for SEW0403-DN in day 2015-04-08.
[2015-04-09 19:10:30,319:INFO]:No data file generated for SEW0403-DS in day 2015-04-08.
[2015-04-09 19:10:30,673:INFO]:No data file generated for SEW0404-D1 in day 2015-04-08.
[2015-04-09 19:10:30,779:INFO]:No data file generated for SEW0404-DN in day 2015-04-08.
[2015-04-09 19:10:30,885:INFO]:No data file generated for SEW0404-DS in day 2015-04-08.
[2015-04-09 19:10:31,249:INFO]:No data file generated for SEW0405-D1 in day 2015-04-08.
[2015-04-09 19:10:31,357:INFO]:No data file generated for SEW0405-DN in day 2015-04-08.
[2015-04-09 19:10:31,470:INFO]:No data file generated for SEW0405-DS in day 2015-04-08.
[2015-04-09 19:10:31,934:INFO]:No data file generated for SEW0406-D1 in day 2015-04-08.
[2015-04-09 19:10:32,035:INFO]:No data file generated for SEW0406-DN in day 2015-04-08.
[2015-04-09 19:10:32,138:INFO]:No data file generated for SEW0406-DS in day 2015-04-08.
[2015-04-09 19:10:32,572:INFO]:No data file generated for SEW0407-D1 in day 2015-04-08.
[2015-04-09 19:10:32,698:INFO]:No data file generated for SEW0407-DN in day 2015-04-08.
[2015-04-09 19:10:32,805:INFO]:No data file generated for SEW0407-DS in day 2015-04-08.
[2015-04-09 19:10:33,160:INFO]:No data file generated for SEW0408-D1 in day 2015-04-08.
[2015-04-09 19:10:33,269:INFO]:No data file generated for SEW0408-DN in day 2015-04-08.
[2015-04-09 19:10:33,371:INFO]:No data file generated for SEW0408-DS in day 2015-04-08.
[2015-04-09 19:10:33,726:INFO]:No data file generated for SEW0409-D1 in day 2015-04-08.
[2015-04-09 19:10:33,828:INFO]:No data file generated for SEW0409-DN in day 2015-04-08.
[2015-04-09 19:10:33,930:INFO]:No data file generated for SEW0409-DS in day 2015-04-08.
[2015-04-09 19:10:34,243:INFO]:No data file generated for SEW0410-D1 in day 2015-04-08.
[2015-04-09 19:10:34,361:INFO]:No data file generated for SEW0410-DN in day 2015-04-08.
[2015-04-09 19:10:34,471:INFO]:No data file generated for SEW0410-DS in day 2015-04-08.
[2015-04-09 19:10:34,845:INFO]:No data file generated for SEW0411-D1 in day 2015-04-08.
[2015-04-09 19:10:34,944:INFO]:No data file generated for SEW0411-DN in day 2015-04-08.
[2015-04-09 19:10:35,049:INFO]:No data file generated for SEW0411-DS in day 2015-04-08.
[2015-04-09 19:10:35,460:INFO]:No data file generated for SEW0412-D1 in day 2015-04-08.
[2015-04-09 19:10:35,562:INFO]:No data file generated for SEW0412-DN in day 2015-04-08.
[2015-04-09 19:10:35,661:INFO]:No data file generated for SEW0412-DS in day 2015-04-08.
[2015-04-09 19:10:36,023:INFO]:No data file generated for SEW0601-D1 in day 2015-04-08.
[2015-04-09 19:10:36,127:INFO]:No data file generated for SEW0601-DN in day 2015-04-08.
[2015-04-09 19:10:36,226:INFO]:No data file generated for SEW0601-DS in day 2015-04-08.
[2015-04-09 19:10:36,589:INFO]:No data file generated for SEW0602-D1 in day 2015-04-08.
[2015-04-09 19:10:36,711:INFO]:No data file generated for SEW0602-DN in day 2015-04-08.
[2015-04-09 19:10:36,822:INFO]:No data file generated for SEW0602-DS in day 2015-04-08.
[2015-04-09 19:10:37,167:INFO]:No data file generated for SEW0603-D1 in day 2015-04-08.
[2015-04-09 19:10:37,282:INFO]:No data file generated for SEW0603-DN in day 2015-04-08.
[2015-04-09 19:10:37,401:INFO]:No data file generated for SEW0603-DS in day 2015-04-08.
[2015-04-09 19:10:37,796:INFO]:No data file generated for SEW0604-D1 in day 2015-04-08.
[2015-04-09 19:10:37,895:INFO]:No data file generated for SEW0604-DN in day 2015-04-08.
[2015-04-09 19:10:37,997:INFO]:No data file generated for SEW0604-DS in day 2015-04-08.
[2015-04-09 19:10:38,348:INFO]:No data file generated for SEW0605-D1 in day 2015-04-08.
[2015-04-09 19:10:38,447:INFO]:No data file generated for SEW0605-DN in day 2015-04-08.
[2015-04-09 19:10:38,551:INFO]:No data file generated for SEW0605-DS in day 2015-04-08.
[2015-04-09 19:10:38,937:INFO]:No data file generated for SEW0606-D1 in day 2015-04-08.
[2015-04-09 19:10:39,036:INFO]:No data file generated for SEW0606-DN in day 2015-04-08.
[2015-04-09 19:10:39,138:INFO]:No data file generated for SEW0606-DS in day 2015-04-08.
[2015-04-09 19:10:39,461:INFO]:No data file generated for SEW0607-D1 in day 2015-04-08.
[2015-04-09 19:10:39,561:INFO]:No data file generated for SEW0607-DN in day 2015-04-08.
[2015-04-09 19:10:39,661:INFO]:No data file generated for SEW0607-DS in day 2015-04-08.
[2015-04-09 19:10:40,007:INFO]:No data file generated for SEW0608-D1 in day 2015-04-08.
[2015-04-09 19:10:40,109:INFO]:No data file generated for SEW0608-DN in day 2015-04-08.
[2015-04-09 19:10:40,227:INFO]:No data file generated for SEW0608-DS in day 2015-04-08.
[2015-04-09 19:10:40,538:INFO]:No data file generated for SEW0609-D1 in day 2015-04-08.
[2015-04-09 19:10:40,644:INFO]:No data file generated for SEW0609-DN in day 2015-04-08.
[2015-04-09 19:10:40,743:INFO]:No data file generated for SEW0609-DS in day 2015-04-08.
[2015-04-09 19:10:41,092:INFO]:No data file generated for SEW0610-D1 in day 2015-04-08.
[2015-04-09 19:10:41,197:INFO]:No data file generated for SEW0610-DN in day 2015-04-08.
[2015-04-09 19:10:41,305:INFO]:No data file generated for SEW0610-DS in day 2015-04-08.
[2015-04-09 19:10:41,778:INFO]:No data file generated for SEW0611-D1 in day 2015-04-08.
[2015-04-09 19:10:41,878:INFO]:No data file generated for SEW0611-DN in day 2015-04-08.
[2015-04-09 19:10:41,992:INFO]:No data file generated for SEW0611-DS in day 2015-04-08.
[2015-04-09 19:10:42,365:INFO]:No data file generated for SEW0612-D1 in day 2015-04-08.
[2015-04-09 19:10:42,474:INFO]:No data file generated for SEW0612-DN in day 2015-04-08.
[2015-04-09 19:10:42,582:INFO]:No data file generated for SEW0612-DS in day 2015-04-08.
[2015-04-09 19:10:42,933:INFO]:No data file generated for SEW0613-D1 in day 2015-04-08.
[2015-04-09 19:10:43,030:INFO]:No data file generated for SEW0613-DN in day 2015-04-08.
[2015-04-09 19:10:43,134:INFO]:No data file generated for SEW0613-DS in day 2015-04-08.
[2015-04-09 19:10:43,533:INFO]:No data file generated for SEW0614-D1 in day 2015-04-08.
[2015-04-09 19:10:43,635:INFO]:No data file generated for SEW0614-DN in day 2015-04-08.
[2015-04-09 19:10:43,733:INFO]:No data file generated for SEW0614-DS in day 2015-04-08.
[2015-04-09 19:10:44,094:INFO]:No data file generated for SEW0615-D1 in day 2015-04-08.
[2015-04-09 19:10:44,206:INFO]:No data file generated for SEW0615-DN in day 2015-04-08.
[2015-04-09 19:10:44,361:INFO]:No data file generated for SEW0615-DS in day 2015-04-08.
[2015-04-09 19:10:44,838:INFO]:No data file generated for SEW0616-D1 in day 2015-04-08.
[2015-04-09 19:10:45,019:INFO]:No data file generated for SEW0616-DN in day 2015-04-08.
[2015-04-09 19:10:45,211:INFO]:No data file generated for SEW0616-DS in day 2015-04-08.
[2015-04-09 19:10:46,206:INFO]:No data file generated for SEW0617-D1 in day 2015-04-08.
[2015-04-09 19:10:46,400:INFO]:No data file generated for SEW0617-DN in day 2015-04-08.
[2015-04-09 19:10:46,601:INFO]:No data file generated for SEW0617-DS in day 2015-04-08.
[2015-04-09 19:10:46,898:INFO]:No data file generated for SEW0618-D1 in day 2015-04-08.
[2015-04-09 19:10:47,013:INFO]:No data file generated for SEW0618-DN in day 2015-04-08.
[2015-04-09 19:10:47,118:INFO]:No data file generated for SEW0618-DS in day 2015-04-08.
[2015-04-09 19:10:47,477:INFO]:No data file generated for SEWSY01-D1 in day 2015-04-08.
[2015-04-09 19:10:47,582:INFO]:No data file generated for SEWSY01-DN in day 2015-04-08.
[2015-04-09 19:10:47,684:INFO]:No data file generated for SEWSY01-DS in day 2015-04-08.
[2015-04-09 19:10:48,046:INFO]:No data file generated for SEWSY02-D1 in day 2015-04-08.
[2015-04-09 19:10:48,147:INFO]:No data file generated for SEWSY02-DN in day 2015-04-08.
[2015-04-09 19:10:48,250:INFO]:No data file generated for SEWSY02-DS in day 2015-04-08.
[2015-04-09 19:10:48,556:INFO]:No data file generated for SEWSY03-D1 in day 2015-04-08.
[2015-04-09 19:10:48,660:INFO]:No data file generated for SEWSY03-DN in day 2015-04-08.
[2015-04-09 19:10:48,759:INFO]:No data file generated for SEWSY03-DS in day 2015-04-08.
[2015-04-09 19:10:49,130:INFO]:No data file generated for SEWXY01-D1 in day 2015-04-08.
